"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"13732","sp|Q9BZZ2-2|SN_HUMAN;sp|Q9BZZ2-3|SN_HUMAN;sp|Q9BZZ2|SN_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.229650489324665,0.830692438898659,0.276456698738149,7,0.790181965611047,0.846758239998473,NA,0.974358974358974,0.0769230769230769
"13733","sp|Q9BZZ5-2|API5_HUMAN;sp|Q9BZZ5|API5_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.41761840799971,0.422385888166256,8.09122298767352,56,5.47362155600695e-11,1.92457567124428e-09,NA,0.739393939393939,0.572727272727273
"13734","sp|Q9BZZ5-2|API5_HUMAN;sp|Q9BZZ5|API5_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.54064740075868,0.415081835030963,-8.52999842909187,56,1.04609654272281e-11,5.36081605336311e-10,NA,0.721212121212121,0.587878787878788
"13735","sp|Q9BZZ5-2|API5_HUMAN;sp|Q9BZZ5|API5_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.80809998446947,0.364050852082584,7.71348279616843,56,2.29272156815341e-10,7.73974533586104e-09,NA,0.734265734265734,0.631701631701632
"13736","sp|Q9BZZ5-2|API5_HUMAN;sp|Q9BZZ5|API5_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.68507099171049,0.372357263459947,-7.21100742539781,56,1.55039558968895e-09,3.60955062103138e-08,NA,0.748251748251748,0.62004662004662
"13737","sp|Q9C005|DPY30_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.35372102385552,0.652665761237367,3.60631913552992,33,0.0010127390778023,0.00336735743369266,NA,0.833333333333333,0.3
"13738","sp|Q9C005|DPY30_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.42870060282138,0.551603245025386,-4.40298461752089,33,0.000105809901166154,0.000549664408447951,NA,0.788888888888889,0.388888888888889
"13739","sp|Q9C005|DPY30_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.98308299985814,0.499932896147728,3.96669836119795,33,0.000369778107970564,0.00171122423125772,NA,0.752136752136752,0.341880341880342
"13740","sp|Q9C005|DPY30_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.90810342089228,0.609622306530584,-3.12997638119817,33,0.00364574632352022,0.0111033451055509,NA,0.786324786324786,0.273504273504274
"13741","sp|Q9C0B1-4|FTO_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13742","sp|Q9C0B1-4|FTO_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"13743","sp|Q9C0B1-4|FTO_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.948717948717949,0
"13744","sp|Q9C0B1-4|FTO_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.100006156968541,0.27303690060889,0.366273411196512,2,0.749278088191276,0.810943881262115,NA,0.897435897435897,0
"13745","sp|Q9C0B1|FTO_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.11629235839782,0.619951908110135,1.80061121482912,37,0.0799204154215385,0.135820305985826,NA,0.811111111111111,0.311111111111111
"13746","sp|Q9C0B1|FTO_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.80735095865117,0.536894101548012,-1.50374339431809,37,0.141136100388904,0.222747522206461,NA,0.777777777777778,0.377777777777778
"13747","sp|Q9C0B1|FTO_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.401793513402339,0.480953181135694,0.835410865676296,37,0.408848772187643,0.514753937948459,NA,0.735042735042735,0.401709401709402
"13748","sp|Q9C0B1|FTO_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.710734913148991,0.572189701529915,-1.24213160643863,37,0.222003777142351,0.326125976104709,NA,0.760683760683761,0.35042735042735
"13749","sp|Q9C0C2|TB182_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.331407030115437,0.5994220659706,0.552877594819293,47,0.582967467713494,0.669154778137178,NA,0.766666666666667,0.5
"13750","sp|Q9C0C2|TB182_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.198609581457404,0.579633679083175,0.342646724344161,47,0.733391982695584,0.799924402619119,NA,0.733333333333333,0.533333333333333
"13751","sp|Q9C0C2|TB182_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.648547007168165,0.520237148271435,1.24663724865296,47,0.218707906672007,0.324720489211633,NA,0.737179487179487,0.480769230769231
"13752","sp|Q9C0C2|TB182_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.17856361874101,0.542197659241129,-2.17367891331465,47,0.034800537061876,0.0729673702371423,NA,0.762820512820513,0.455128205128205
"13753","sp|Q9C0C9|UBE2O_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",3.05088370708077,1.35265047610053,2.25548562691226,33,0.0308557913192788,0.0619168881181974,NA,0.805555555555556,0.305555555555556
"13754","sp|Q9C0C9|UBE2O_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.61997147291508,1.35265047610053,-2.67620611301663,33,0.0115032331575087,0.0273496886183954,NA,0.811111111111111,0.311111111111111
"13755","sp|Q9C0C9|UBE2O_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",3.06324199134696,1.30186251729289,2.35296888162714,33,0.0247361953541734,0.0562218132536031,NA,0.803418803418803,0.367521367521368
"13756","sp|Q9C0C9|UBE2O_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.49415422551264,1.30186251729289,-1.9158353454242,33,0.0640835210963666,0.119533831932273,NA,0.799145299145299,0.363247863247863
"13757","sp|Q9C0D9|EPT1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13758","sp|Q9C0D9|EPT1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13759","sp|Q9C0D9|EPT1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.923076923076923,0
"13760","sp|Q9C0D9|EPT1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.923076923076923,0
"13761","sp|Q9C0E8-2|LNP_HUMAN;sp|Q9C0E8-4|LNP_HUMAN;sp|Q9C0E8|LNP_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.444502030860223,0.377187164430798,1.17846542188414,42,0.24524486652311,0.341934387736642,NA,0.583333333333333,0.316666666666667
"13762","sp|Q9C0E8-2|LNP_HUMAN;sp|Q9C0E8-4|LNP_HUMAN;sp|Q9C0E8|LNP_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.676229494827658,0.388448955166067,1.7408451891409,42,0.089032893140502,0.151012926726646,NA,0.55,0.25
"13763","sp|Q9C0E8-2|LNP_HUMAN;sp|Q9C0E8-4|LNP_HUMAN;sp|Q9C0E8|LNP_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.693348723039906,0.371428243584429,-1.86670974815705,42,0.0689335660800201,0.129205111875292,NA,0.576923076923077,0.192307692307692
"13764","sp|Q9C0E8-2|LNP_HUMAN;sp|Q9C0E8-4|LNP_HUMAN;sp|Q9C0E8|LNP_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.427382802647975,0.359633850428392,-1.18838313506607,42,0.241358962687984,0.348938003554892,NA,0.602564102564103,0.243589743589744
"13765","sp|Q9C0H9-2|SRCN1_HUMAN;sp|Q9C0H9|SRCN1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.652994069469347,1.0130467352625,0.644584348125011,6,0.543039177363956,0.633787426003945,NA,0.944444444444444,0.111111111111111
"13766","sp|Q9C0H9-2|SRCN1_HUMAN;sp|Q9C0H9|SRCN1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.218820649955663,1.28141402385084,-0.170764987648625,6,0.870021623299039,0.90777289533805,NA,0.955555555555556,0.0888888888888889
"13767","sp|Q9C0H9-2|SRCN1_HUMAN;sp|Q9C0H9|SRCN1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.918663955860601,1.24072379349274,0.740425839077761,6,0.486993966036698,0.58957706647025,NA,0.948717948717949,0.0769230769230769
"13768","sp|Q9C0H9-2|SRCN1_HUMAN;sp|Q9C0H9|SRCN1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.35283737537429,0.961060517888131,-1.40765055914175,6,0.208874168071604,0.310397877186312,NA,0.94017094017094,0.094017094017094
"13769","sp|Q9GZM7-2|TINAL_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13770","sp|Q9GZM7-2|TINAL_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-3.29965015059008,0.0987471517896626,-33.4151425209563,2,0.000894397162210847,0.00313440081734429,NA,0.866666666666667,0
"13771","sp|Q9GZM7-2|TINAL_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",3.325935594176,0.120940067718916,27.5006923421443,2,0.00131963072917562,0.0049324659073033,NA,0.923076923076923,0
"13772","sp|Q9GZM7-2|TINAL_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.974358974358974,0
"13773","sp|Q9GZM7-3|TINAL_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.862818915615331,0.622864381631903,-1.38524362776171,52,0.171891874706568,0.255996711162313,NA,0.60952380952381,0.40952380952381
"13774","sp|Q9GZM7-3|TINAL_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.862214872981725,0.617797416960116,1.39562718993593,52,0.168758037298662,0.255713826755026,NA,0.595238095238095,0.428571428571429
"13775","sp|Q9GZM7-3|TINAL_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",-0.727571491462726,0.494237933568093,-1.47210774820562,52,0.147018676463905,0.236572451289385,NA,0.615384615384615,0.435897435897436
"13776","sp|Q9GZM7-3|TINAL_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.728175534096333,0.500557213993326,1.45472987650527,52,0.151754233622015,0.240647606596365,NA,0.626373626373626,0.421245421245421
"13777","sp|Q9GZM8-2|NDEL1_HUMAN;sp|Q9GZM8-3|NDEL1_HUMAN;sp|Q9GZM8|NDEL1_HUMAN;sp|Q9NXR1-1|NDE1_HUMAN;sp|Q9NXR1|NDE1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.766666666666667,0
"13778","sp|Q9GZM8-2|NDEL1_HUMAN;sp|Q9GZM8-3|NDEL1_HUMAN;sp|Q9GZM8|NDEL1_HUMAN;sp|Q9NXR1-1|NDE1_HUMAN;sp|Q9NXR1|NDE1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.766666666666667,0
"13779","sp|Q9GZM8-2|NDEL1_HUMAN;sp|Q9GZM8-3|NDEL1_HUMAN;sp|Q9GZM8|NDEL1_HUMAN;sp|Q9NXR1-1|NDE1_HUMAN;sp|Q9NXR1|NDE1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.82051282051282,0
"13780","sp|Q9GZM8-2|NDEL1_HUMAN;sp|Q9GZM8-3|NDEL1_HUMAN;sp|Q9GZM8|NDEL1_HUMAN;sp|Q9NXR1-1|NDE1_HUMAN;sp|Q9NXR1|NDE1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.82051282051282,0
"13781","sp|Q9GZP4-2|PITH1_HUMAN;sp|Q9GZP4|PITH1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.13506070668246,0.566630153225463,3.76799698097415,46,0.000467007622818816,0.00173160765842759,NA,0.675,0.475
"13782","sp|Q9GZP4-2|PITH1_HUMAN;sp|Q9GZP4|PITH1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.08179798201517,0.566630153225464,-3.67399788056605,46,0.000621360399631232,0.00230138934744933,NA,0.683333333333333,0.483333333333333
"13783","sp|Q9GZP4-2|PITH1_HUMAN;sp|Q9GZP4|PITH1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.294089355240785,0.546018478041335,0.538606964906637,46,0.592755134418838,0.679644517726569,NA,0.782051282051282,0.448717948717949
"13784","sp|Q9GZP4-2|PITH1_HUMAN;sp|Q9GZP4|PITH1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.347352079908079,0.546018478041335,-0.636154441428599,46,0.527828522547073,0.630030705756401,NA,0.775641025641026,0.442307692307692
"13785","sp|Q9GZR7|DDX24_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.0605325057807228,0.381234034316102,0.158780434934967,38,0.874682735944017,0.915692843686773,NA,0.885714285714286,0.419047619047619
"13786","sp|Q9GZR7|DDX24_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.645045058653369,0.347582173076416,-1.85580593200203,38,0.0712492692134887,0.12547899468246,NA,0.885714285714286,0.519047619047619
"13787","sp|Q9GZR7|DDX24_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.79538505949803,0.304949995294109,2.60824748900528,38,0.0129386748823959,0.0329058924249354,NA,0.882783882783883,0.549450549450549
"13788","sp|Q9GZR7|DDX24_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.210872506625383,0.342812662412408,-0.615124613955189,38,0.542138881906688,0.641303163655522,NA,0.882783882783883,0.472527472527473
"13789","sp|Q9GZS3|WDR61_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.883333333333333,0.25
"13790","sp|Q9GZS3|WDR61_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.551221742925241,0.822115914725859,-0.670491512269349,27,0.508239594512346,0.60496651529787,NA,0.866666666666667,0.3
"13791","sp|Q9GZS3|WDR61_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.37059378222207,0.799484524664427,1.71434685717945,27,0.0979239625564889,0.169660803845846,NA,0.775641025641026,0.262820512820513
"13792","sp|Q9GZS3|WDR61_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.788461538461538,0.224358974358974
"13793","sp|Q9GZT3-2|SLIRP_HUMAN;sp|Q9GZT3|SLIRP_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.0685801539871746,0.586416075668007,-0.116947943333669,41,0.907472310699859,0.93911196417409,NA,0.766666666666667,0.366666666666667
"13794","sp|Q9GZT3-2|SLIRP_HUMAN;sp|Q9GZT3|SLIRP_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-0.34994693515355,0.568603173163559,-0.615450197378492,41,0.541658903444581,0.634404545585523,NA,0.755555555555556,0.422222222222222
"13795","sp|Q9GZT3-2|SLIRP_HUMAN;sp|Q9GZT3|SLIRP_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.840829160421066,0.467155176316046,1.79989263321834,41,0.0792389922652039,0.144714947718969,NA,0.717948717948718,0.41025641025641
"13796","sp|Q9GZT3-2|SLIRP_HUMAN;sp|Q9GZT3|SLIRP_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.422302071280342,0.488680063056672,-0.864168815561782,41,0.392522938910952,0.502935017120719,NA,0.726495726495726,0.367521367521368
"13797","sp|Q9GZT8-2|NIF3L_HUMAN;sp|Q9GZT8|NIF3L_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.40441382024729,0.630661955687902,3.81252396559207,56,0.00034476489104196,0.00134548771970648,NA,0.675,0.475
"13798","sp|Q9GZT8-2|NIF3L_HUMAN;sp|Q9GZT8|NIF3L_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.98036965771819,0.611087968287814,-3.24072762104435,56,0.00200906065448181,0.00634376121809105,NA,0.641666666666667,0.508333333333333
"13799","sp|Q9GZT8-2|NIF3L_HUMAN;sp|Q9GZT8|NIF3L_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.413933276528051,0.520421229739492,0.795381227501525,56,0.429750259956148,0.536357465177453,NA,0.653846153846154,0.576923076923077
"13800","sp|Q9GZT8-2|NIF3L_HUMAN;sp|Q9GZT8|NIF3L_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.83797743905715,0.543271804651711,-1.54246443839355,56,0.128593271162217,0.210724010043195,NA,0.67948717948718,0.551282051282051
"13801","sp|Q9GZY8-2|MFF_HUMAN;sp|Q9GZY8-3|MFF_HUMAN;sp|Q9GZY8-4|MFF_HUMAN;sp|Q9GZY8-5|MFF_HUMAN;sp|Q9GZY8|MFF_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.19560337450784,0.470185623250047,2.54283269284908,22,0.0185429220648943,0.0400302036672629,NA,0.844444444444444,0.277777777777778
"13802","sp|Q9GZY8-2|MFF_HUMAN;sp|Q9GZY8-3|MFF_HUMAN;sp|Q9GZY8-4|MFF_HUMAN;sp|Q9GZY8-5|MFF_HUMAN;sp|Q9GZY8|MFF_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.21901779593214,0.470185623250047,-2.59263094329844,22,0.0166144047165848,0.037046220733838,NA,0.844444444444444,0.277777777777778
"13803","sp|Q9GZY8-2|MFF_HUMAN;sp|Q9GZY8-3|MFF_HUMAN;sp|Q9GZY8-4|MFF_HUMAN;sp|Q9GZY8-5|MFF_HUMAN;sp|Q9GZY8|MFF_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.49156942851078,0.470185623250047,3.1722990979619,22,0.00441043920461226,0.0137056962492166,NA,0.837606837606838,0.170940170940171
"13804","sp|Q9GZY8-2|MFF_HUMAN;sp|Q9GZY8-3|MFF_HUMAN;sp|Q9GZY8-4|MFF_HUMAN;sp|Q9GZY8-5|MFF_HUMAN;sp|Q9GZY8|MFF_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.46815500708648,0.470185623250047,-3.12250084751253,22,0.00495713816399856,0.0144128448191004,NA,0.837606837606838,0.170940170940171
"13805","sp|Q9GZZ1-2|NAA50_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.85,0.216666666666667
"13806","sp|Q9GZZ1-2|NAA50_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.85,0.216666666666667
"13807","sp|Q9GZZ1-2|NAA50_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.903846153846154,0.185897435897436
"13808","sp|Q9GZZ1-2|NAA50_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.903846153846154,0.185897435897436
"13809","sp|Q9GZZ1|NAA50_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0
"13810","sp|Q9GZZ1|NAA50_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"13811","sp|Q9GZZ1|NAA50_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.974358974358974,0
"13812","sp|Q9GZZ1|NAA50_HUMAN","adjacent breast tissues-primary breast tumor tissues",0.503834834831843,NA,NA,0,NA,NA,NA,0.948717948717949,0
"13813","sp|Q9GZZ9-2|UBA5_HUMAN;sp|Q9GZZ9|UBA5_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.922222222222222,0.122222222222222
"13814","sp|Q9GZZ9-2|UBA5_HUMAN;sp|Q9GZZ9|UBA5_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.81696894026883,1.56067102147703,-1.16422289852556,16,0.261400503851253,0.360638640232165,NA,0.911111111111111,0.144444444444444
"13815","sp|Q9GZZ9-2|UBA5_HUMAN;sp|Q9GZZ9|UBA5_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",2.62247776944408,1.50390022666343,1.7437844099953,16,0.100375158893158,0.173016836496864,NA,0.846153846153846,0.179487179487179
"13816","sp|Q9GZZ9-2|UBA5_HUMAN;sp|Q9GZZ9|UBA5_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.854700854700855,0.162393162393162
"13817","sp|Q9H008|LHPP_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",1.96436049493746,0.488297139362503,4.0228793834468,43,0.000228420742320434,0.000936651448563647,NA,0.566666666666667,0.266666666666667
"13818","sp|Q9H008|LHPP_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-1.69043790928345,0.488297139362503,-3.46190418295385,43,0.00122507969744468,0.00411784853141081,NA,0.566666666666667,0.266666666666667
"13819","sp|Q9H008|LHPP_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.122575027677009,0.45648590152094,0.268518758780081,43,0.789584129581815,0.838753330099,NA,0.628205128205128,0.294871794871795
"13820","sp|Q9H008|LHPP_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.396497613331017,0.45648590152094,-0.868586766885788,43,0.389895407275774,0.500180108190922,NA,0.628205128205128,0.294871794871795
"13821","sp|Q9H061|T126A_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",0.766302577250918,0.581661073336637,1.3174383027819,6,0.235762330591496,0.332348833769303,NA,0.966666666666667,0.0333333333333333
"13822","sp|Q9H061|T126A_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.983333333333333,0.0166666666666667
"13823","sp|Q9H061|T126A_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.897435897435897,0.0769230769230769
"13824","sp|Q9H061|T126A_HUMAN","adjacent breast tissues-primary breast tumor tissues",-0.467168212042487,0.439694442107327,-1.06248377806071,6,0.328897645182577,0.442189533394638,NA,0.884615384615385,0.0897435897435897
"13825","sp|Q9H074-2|PAIP1_HUMAN;sp|Q9H074-3|PAIP1_HUMAN;sp|Q9H074|PAIP1_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.61650274650257,0.582235844644147,4.49388812209206,21,0.0001995097517975,0.000834884173390632,NA,0.7,0
"13826","sp|Q9H074-2|PAIP1_HUMAN;sp|Q9H074-3|PAIP1_HUMAN;sp|Q9H074|PAIP1_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.733333333333333,0
"13827","sp|Q9H074-2|PAIP1_HUMAN;sp|Q9H074-3|PAIP1_HUMAN;sp|Q9H074|PAIP1_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.615384615384615,0
"13828","sp|Q9H074-2|PAIP1_HUMAN;sp|Q9H074-3|PAIP1_HUMAN;sp|Q9H074|PAIP1_HUMAN","adjacent breast tissues-primary breast tumor tissues",-2.33450536567089,0.566939921599418,-4.11772972184587,21,0.000490349098410281,0.00193613971897426,NA,0.58974358974359,0
"13829","sp|Q9H078-2|CLPB_HUMAN;sp|Q9H078-4|CLPB_HUMAN;sp|Q9H078|CLPB_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-2.05527493491491,0.946951813100614,-2.17041132028176,12,0.0507575249086918,0.0943873973833971,NA,0.8,0.1
"13830","sp|Q9H078-2|CLPB_HUMAN;sp|Q9H078-4|CLPB_HUMAN;sp|Q9H078|CLPB_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",0.156361679633458,0.86444478150937,0.180881049869306,12,0.859479949036309,0.901286253165885,NA,0.783333333333333,0.116666666666667
"13831","sp|Q9H078-2|CLPB_HUMAN;sp|Q9H078-4|CLPB_HUMAN;sp|Q9H078|CLPB_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",0.87156648810895,1.02282485909871,0.852117036808193,12,0.410833158978844,0.516075965861791,NA,0.91025641025641,0.0897435897435897
"13832","sp|Q9H078-2|CLPB_HUMAN;sp|Q9H078-4|CLPB_HUMAN;sp|Q9H078|CLPB_HUMAN","adjacent breast tissues-primary breast tumor tissues",1.0273467671725,1.09344576840649,0.939549812945625,12,0.365976530692112,0.479019439208694,NA,0.923076923076923,0.0769230769230769
"13833","sp|Q9H082|RB33B_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13834","sp|Q9H082|RB33B_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0
"13835","sp|Q9H082|RB33B_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.794871794871795,0
"13836","sp|Q9H082|RB33B_HUMAN","adjacent breast tissues-primary breast tumor tissues",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.794871794871795,0
"13837","sp|Q9H0A0|NAT10_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",2.03098050268806,0.502517537180918,4.04161119248035,42,0.000221498359355365,0.000911929315300219,NA,0.805555555555556,0.438888888888889
"13838","sp|Q9H0A0|NAT10_HUMAN","non-tumor contralateral breast tissues-axillary metastatic lymph nodes tissues",-2.15828450975961,0.528304207553799,-4.08530630439817,42,0.000193686701465134,0.000881316781339171,NA,0.811111111111111,0.411111111111111
"13839","sp|Q9H0A0|NAT10_HUMAN","primary breast tumor tissues-non-tumor contralateral breast tissues",1.18577133829285,0.489114654147717,2.42432183995602,42,0.0197204535431283,0.0469209385370833,NA,0.826923076923077,0.519230769230769
"13840","sp|Q9H0A0|NAT10_HUMAN","adjacent breast tissues-primary breast tumor tissues",-1.0584673312213,0.461141718300751,-2.29531896424729,42,0.026776425956504,0.0583622099731567,NA,0.822649572649573,0.540598290598291
"13841","sp|Q9H0A8-2|COMD4_HUMAN;sp|Q9H0A8-3|COMD4_HUMAN;sp|Q9H0A8|COMD4_HUMAN","axillary metastatic lymph nodes tissues-adjacent breast tissues",-0.0966076603605664,0.970955096440261,-0.0994975573172763,15,0.922060804028108,0.948759928143547,NA,0.883333333333333,0.116666666666667
